id,price
15502,341521.2246321806
15503,916233.0226519615
15504,539215.056151188
15505,209132.66011610537
15506,485760.3363522376
15507,532510.4914842538
15508,525085.9465549677
15509,200571.6774562155
15510,442281.28869322035
15511,1293517.531270473
15512,202314.21114925286
15513,251097.64043002136
15514,518531.82560764
15515,1118160.9104265203
15516,361716.8479710042
15517,351073.6857062704
15518,458675.5975069465
15519,362202.7826398361
15520,472414.4680146519
15521,483211.094620619
15522,579472.0073377448
15523,743384.0756852695
15524,375874.2670843863
15525,649960.0755470536
15526,293839.8907791196
15527,1933130.58760829
15528,307954.54526894767
15529,309611.2547659816
15530,264286.01156790694
15531,800718.128968769
15532,351910.79911321757
15533,718753.1334195188
15534,761941.6872967146
15535,574139.6876643547
15536,472927.399432172
15537,1077640.9479493636
15538,427868.78631268087
15539,651567.0103979473
15540,549860.907745444
15541,537358.2944662722
15542,237674.96811965547
15543,246470.02486119248
15544,1189388.8381487147
15545,1966787.2897734214
15546,296463.6903045607
15547,323067.77795650926
15548,362785.8013746808
15549,706829.0104883438
15550,568702.0495794774
15551,751055.5314140008
15552,472895.1296066528
15553,310616.6791400568
15554,640801.2138906148
15555,362755.2476082934
15556,399818.51007260213
15557,652854.0759358318
15558,867083.5799648697
15559,401167.6180325232
15560,506320.79590259015
15561,857403.0037996131
15562,284721.296880157
15563,333084.683825398
15564,322017.856504656
15565,220160.99148446386
15566,951943.5495366983
15567,250643.85830955554
15568,226459.5956744575
15569,379295.46276116057
15570,613169.6640311447
15571,274309.5842082241
15572,632027.7238304853
15573,265783.4247792068
15574,372373.5459888922
15575,233901.90887502232
15576,487241.52389686205
15577,419199.9224280489
15578,771768.7662908181
15579,341359.27182333544
15580,655539.8040959081
15581,405443.06568415463
15582,1512944.393384919
15583,378835.07351894747
15584,740016.8394677123
15585,220822.90046841133
15586,809467.4744709448
15587,339613.6876641514
15588,232311.23291179416
15589,433606.8184567545
15590,808569.6321382173
15591,342147.9986236678
15592,1309486.5630786822
15593,266821.0564077429
15594,273448.4763642676
15595,345181.24240127084
15596,199856.82470236075
15597,381547.05525064014
15598,294125.2782786958
15599,485804.8238699355
15600,261460.64424644917
15601,286133.5988832059
15602,408896.88248568575
15603,384123.90601582703
15604,565838.199671412
15605,615851.1775231934
15606,879112.7988107973
15607,1019960.231612546
15608,216302.22082496775
15609,1115863.7948741498
15610,535798.1784974295
15611,809921.470402498
15612,436336.4861286713
15613,317179.3772646201
15614,558320.0120248309
15615,391178.829226192
15616,269604.3318871568
15617,768942.7624780282
15618,611998.2728596777
15619,404645.8377697232
15620,291604.2542485383
15621,715062.450496327
15622,174405.09121295044
15623,149112.8944964331
15624,349438.28227738594
15625,555089.0747215496
15626,986082.3140984015
15627,512616.06493234215
15628,609564.786031451
15629,259335.17181447527
15630,218495.59447086518
15631,348561.7320483374
15632,257217.7874046829
15633,543731.3493488521
15634,1391556.5836856775
15635,510054.7672405866
15636,328389.58302386745
15637,279262.5515957687
15638,697251.8990281802
15639,750546.6280187997
15640,452471.64838898566
15641,361903.97757348994
15642,1421876.745127157
15643,585565.5382476569
15644,231927.20825427608
15645,622108.1429354476
15646,244784.25811650718
15647,770525.3057770478
15648,283100.1344794488
15649,425814.68842491065
15650,232074.4555587984
15651,598847.6350469898
15652,702351.8637491895
15653,214996.57162075123
15654,294552.6565326764
15655,544934.6630276671
15656,259391.8683786585
15657,324562.9200930422
15658,253030.06799852083
15659,237193.1944945483
15660,1012306.9120527832
15661,284513.7001338948
15662,518682.9916507797
15663,1126931.6954621358
15664,418893.379060962
15665,551371.5318544786
15666,271950.28845416906
15667,317488.6761762359
15668,198940.74881041056
15669,492198.5146349512
15670,263943.85086877306
15671,2809827.8479550253
15672,472720.8671822457
15673,258482.40449794018
15674,196495.70258813215
15675,647248.0743696461
15676,444041.2214344627
15677,594880.6908270613
15678,431898.22806322726
15679,412265.4341554529
15680,309363.5237548381
15681,1181073.3900741579
15682,635336.3347341474
15683,1796416.3033923719
15684,536620.3844321815
15685,334094.717313029
15686,299454.7257426969
15687,230743.71791265678
15688,437868.70880808047
15689,358267.40133154567
15690,255908.0868823282
15691,267509.6695433948
15692,223064.85182337058
15693,967378.9623818576
15694,574639.8357833336
15695,377479.6938624371
15696,969489.1422333334
15697,334788.26573638606
15698,983590.1165385677
15699,534102.8752109326
15700,428583.36467961164
15701,275204.0784865646
15702,483236.5950293717
15703,436120.9044506068
15704,546381.8602427301
15705,489654.07737491623
15706,500951.0351441403
15707,285300.78953866457
15708,392231.09170644486
15709,357445.49495174154
15710,149015.8455124081
15711,2672997.395417277
15712,1115706.43744899
15713,228539.03428577384
15714,1170166.5817333146
15715,687878.7864168084
15716,458378.9891483844
15717,438038.87472237775
15718,825349.14475508
15719,1026119.695361156
15720,303493.0042854205
15721,409459.32320178393
15722,509871.4963222731
15723,294958.1528919096
15724,392505.03029762954
15725,349092.9996901167
15726,485570.3884693446
15727,799990.128392626
15728,272089.49495559145
15729,291217.30398576136
15730,568275.7252157605
15731,761640.8229077364
15732,576286.8309814195
15733,528134.8130533977
15734,392544.5294508523
15735,606152.9743108125
15736,559754.7156033642
15737,623710.9022963503
15738,453709.60205687484
15739,508168.88292333815
15740,829901.2651560821
15741,625370.9400746855
15742,434357.4826028533
15743,571989.4673379097
15744,455668.74110231816
15745,268441.8662158999
15746,787515.7476052053
15747,576637.1292105092
15748,783123.0937556548
15749,753547.6149537569
15750,480445.5164104356
15751,645623.9064179596
15752,558388.681482281
15753,349863.5599682678
15754,228417.66638891966
15755,605874.9606397941
15756,343172.48801612505
15757,358663.6033153949
15758,541082.9632906129
15759,389338.4549347339
15760,456867.7482894524
15761,597483.3076282459
15762,322485.223663334
15763,1627407.3723736627
15764,325419.6694439772
15765,447779.4816056096
15766,338926.0353123344
15767,496088.1974768025
15768,491962.9372771798
15769,644001.5955264219
15770,412145.79969766893
15771,546133.2368992576
15772,432582.73183794925
15773,1032875.8058385679
15774,287873.3289669383
15775,932121.0634263874
15776,576131.4157452012
15777,979621.7303467826
15778,252895.18023467995
15779,228990.47323349337
15780,722037.0526105852
15781,480073.7670311491
15782,1487308.2453843744
15783,206216.9266493926
15784,785353.1647969761
15785,256879.81619892665
15786,720937.082354656
15787,376303.47672628984
15788,337103.13527197595
15789,313026.3951623356
15790,603761.1456261886
15791,366893.0117204196
15792,373216.6733299622
15793,419514.00980320974
15794,333912.5539643258
15795,193525.97145410412
15796,383586.20533502684
15797,876538.4358644777
15798,798955.7145824854
15799,654286.3824961274
15800,360486.97675963305
15801,578917.910534317
15802,584444.013076982
15803,335106.221699687
15804,326452.6340629756
15805,433029.87660273263
15806,258735.60200978338
15807,780373.8404558611
15808,318835.95738170843
15809,897851.6901513312
15810,464530.40192458377
15811,197253.3754039386
15812,577033.7986938794
15813,258659.9905523924
15814,350650.1323987336
15815,580712.7744264835
15816,405751.6365745221
15817,407392.43149686494
15818,523122.3544599017
15819,244689.53873470426
15820,416231.8543866468
15821,489371.38813841116
15822,239869.3817040695
15823,961256.528415359
15824,651277.0481841472
15825,496870.7411908025
15826,221713.87674376369
15827,836728.4252580683
15828,1356617.457823515
15829,623472.9920626846
15830,398927.3912245159
15831,546114.5182013134
15832,491687.82056349725
15833,541089.8695123321
15834,797457.693647882
15835,466790.4485044293
15836,598689.9093816248
15837,561339.2203059609
15838,516302.5473366337
15839,216068.9848385097
15840,713069.8142243921
15841,523302.7423145952
15842,545465.7570637474
15843,591354.3737825743
15844,331911.4594488082
15845,845431.4615815866
15846,234783.82447110373
15847,1070043.6255376025
15848,359149.85226069717
15849,302715.7205902623
15850,594116.8559367813
15851,432984.3766772632
15852,781489.1061414619
15853,326016.3891186061
15854,1021414.7006138851
15855,493814.9593821708
15856,319243.0831539771
15857,612124.2726696444
15858,545810.2451460398
15859,327121.2932296418
15860,419951.26101095555
15861,665037.15394367
15862,390848.4050387461
15863,194339.66075244517
15864,645778.2745595208
15865,246598.18584347167
15866,350104.14107708796
15867,286528.71775168274
15868,582580.388002108
15869,876505.2968301119
15870,534679.9298363822
15871,213987.96545200108
15872,395727.0414307909
15873,561238.7353648656
15874,271133.3594733783
15875,770261.6358105936
15876,882434.144118531
15877,381644.25866652536
15878,253484.9196084933
15879,481812.3569139684
15880,462497.28364509123
15881,710542.2986939922
15882,344867.9862877026
15883,187424.03495287133
15884,1361646.4733579587
15885,339941.08347852365
15886,298613.65461647406
15887,333686.73638339667
15888,410610.68472030235
15889,502921.74426870485
15890,578034.3808413297
15891,398036.604495971
15892,259714.36195773684
15893,550850.6264675558
15894,464258.28840372973
15895,480613.2682000268
15896,353215.26275779575
15897,584664.664127565
15898,274612.52121882164
15899,515437.5038027968
15900,248315.87520923535
15901,618907.4546040285
15902,326548.9269421365
15903,421675.0906360061
15904,185271.8828789197
15905,1217811.3540255108
15906,1268291.5500643048
15907,607740.6523558269
15908,352268.5402836681
15909,864235.4386691708
15910,801728.0632455884
15911,358455.0330749992
15912,504055.13704140997
15913,135986.21253227332
15914,1169885.2931987534
15915,475586.9348634688
15916,279913.37734050525
15917,217896.4317794973
15918,247818.20342384576
15919,470605.7596190405
15920,584772.6963523603
15921,543387.7223480673
15922,404065.5467115076
15923,537091.9962842036
15924,450419.99646997766
15925,644487.1518469306
15926,535247.7849560056
15927,563393.4856634086
15928,283393.0168315605
15929,542028.3443512555
15930,256417.85540578412
15931,348559.0973549352
15932,335484.77147692314
15933,545767.3203979135
15934,283575.0851143534
15935,763495.7758971502
15936,672865.5992305557
15937,481376.430580256
15938,495891.28476877755
15939,607087.4020281942
15940,456964.0545829606
15941,466963.2117787227
15942,264249.65905257914
15943,185917.52210245674
15944,443620.1545002706
15945,243539.84548155408
15946,591022.2572398351
15947,320905.66163247987
15948,1076430.8884967372
15949,1641564.0580887338
15950,397601.5068380141
15951,266836.04658074584
15952,717166.8815518493
15953,789862.1472813536
15954,982908.4221172393
15955,634953.3015243997
15956,614116.3867954282
15957,569969.2630717689
15958,1040064.4569267749
15959,272429.6004816503
15960,379777.8152124506
15961,716576.8564067944
15962,257030.17253551589
15963,200873.90484051043
15964,490872.4576636108
15965,388668.75407083344
15966,263414.273642659
15967,476757.5121455946
15968,1053391.5915279826
15969,593837.6390860972
15970,539240.4482603879
15971,293700.4125230894
15972,380998.4404444777
15973,247753.4277823512
15974,595379.3530812917
15975,682725.7197780218
15976,740205.7100436944
15977,388823.9135996614
15978,900162.1161512791
15979,172555.52043200255
15980,259213.51487906167
15981,659477.6764813175
15982,521780.69019329717
15983,528055.8848712333
15984,152620.3540937427
15985,1230704.2770473196
15986,405725.5441127637
15987,2596169.566378807
15988,332944.38466118695
15989,185844.6222536174
15990,441455.2241138235
15991,284289.3510324744
15992,443123.2168244043
15993,544635.2934672872
15994,147446.19084827564
15995,493461.7860376387
15996,496263.15424639796
15997,379548.60250464757
15998,151480.46222809632
15999,215842.05712940253
16000,378111.2615348388
16001,257625.65372782736
16002,467678.06740259554
16003,647790.1355950296
16004,679985.9521244697
16005,730798.4981505435
16006,308329.9430641553
16007,707278.0980486231
16008,564651.3790166415
16009,394135.146638354
16010,454343.8843618609
16011,1223052.6689503416
16012,300303.81262570067
16013,503223.64996769995
16014,285765.55062284385
16015,1056700.7213640322
16016,594878.9652450103
16017,933393.6054580731
16018,508763.0913845546
16019,197692.86692864244
16020,791627.5344340986
16021,436432.1483967678
16022,443173.1804147626
16023,606056.6399776206
16024,603244.6653040999
16025,340606.4830398762
16026,458845.8886531823
16027,1479902.073894279
16028,279427.28005290375
16029,2035328.0741085443
16030,688901.215308977
16031,294276.5939800852
16032,201653.58808058943
16033,488333.2101769096
16034,553560.4459208305
16035,449896.9497382309
16036,304139.82514201244
16037,519975.3243899446
16038,302692.2054415503
16039,292414.26788656414
16040,843674.4996634519
16041,953703.7510966271
16042,367658.1424064809
16043,538542.9731289888
16044,234779.12477512332
16045,446189.52933446085
16046,309861.60633331945
16047,511251.960849458
16048,427488.32666612393
16049,415841.9048939353
16050,248947.89960095345
16051,798279.1599930429
16052,498691.3958878358
16053,212062.15280622122
16054,583571.127840101
16055,459156.2820763889
16056,378962.15706228255
16057,280194.1047769329
16058,1219564.366564781
16059,172000.19231654258
16060,295067.5301759376
16061,415722.21413645765
16062,446474.96563927026
16063,810412.6410563015
16064,805093.6685860744
16065,582109.0118007958
16066,240404.81480695738
16067,388504.3214877427
16068,980209.7028037864
16069,306540.8267693638
16070,708455.14723593
16071,212005.9300016978
16072,599476.511465984
16073,489215.42489205
16074,249152.6132601277
16075,564078.3089164554
16076,217634.09300947213
16077,574350.9809446803
16078,769082.0545784687
16079,848637.6253967327
16080,178766.4352850204
16081,755885.8481112472
16082,360917.3354249893
16083,623655.8826025726
16084,454876.5827160444
16085,557145.4372865761
16086,328571.3808318294
16087,547377.7387082684
16088,536950.390302304
16089,414014.96210459695
16090,377959.8666434681
16091,548971.7222169465
16092,364764.6335291234
16093,271923.151767493
16094,637929.3201002025
16095,398322.4752187709
16096,665115.330853686
16097,525017.2875233949
16098,327361.05257929873
16099,225872.57435178832
16100,566941.5370986678
16101,860820.5224237986
16102,348385.5099115847
16103,704524.157943578
16104,394335.85110678745
16105,2025988.212759928
16106,417226.2403142024
16107,2508837.4494652944
16108,385585.10645144584
16109,715514.9172342792
16110,573918.8635990642
16111,1730108.1547350308
16112,350363.98994192225
16113,1305476.2158321626
16114,810988.2815993879
16115,269700.41812869784
16116,710682.1700183764
16117,223435.81679082836
16118,591319.5067873856
16119,484255.255064481
16120,636955.4330121763
16121,214724.75461835414
16122,269269.7798186208
16123,149569.54677627538
16124,743938.2367389111
16125,259499.82041177002
16126,2543907.447420521
16127,492501.010458155
16128,404494.21194405825
16129,371730.86235224584
16130,310300.86190473393
16131,807319.3612284635
16132,866849.9383312431
16133,811154.1721170191
16134,423328.79833045683
16135,592618.8195097559
16136,352925.10973705933
16137,687361.7491680519
16138,342099.6598184814
16139,268873.2422064702
16140,230008.08332571192
16141,1029735.4045593109
16142,966384.1628909071
16143,224086.60845078484
16144,195983.4134751369
16145,500782.9404217223
16146,206885.33259531873
16147,247852.802429222
16148,637192.0478377539
16149,624453.9490027784
16150,367123.0431999472
16151,869970.4865038518
16152,454392.56540299044
16153,484017.9949051909
16154,344819.3887966066
16155,549382.7239521968
16156,288499.18007262715
16157,626435.7683548355
16158,419062.92866227066
16159,422641.2894696088
16160,336660.4564202037
16161,495319.54781340866
16162,572835.6595048187
16163,221770.5603164967
16164,740477.8615525041
16165,594720.5479380136
16166,360765.4429691727
16167,280568.48912176146
16168,371389.9205833312
16169,310205.9899403805
16170,836515.5175403404
16171,239185.33757012797
16172,891891.1345841935
16173,320841.7589305051
16174,199228.57573143847
16175,303823.84593351407
16176,273898.472900368
16177,640073.4913108076
16178,396727.00604951737
16179,465020.075666783
16180,353610.1987818715
16181,879399.4155392159
16182,1111938.425429217
16183,321813.21970064414
16184,261518.4965949561
16185,249661.1613395924
16186,342369.3843345928
16187,221828.62356434873
16188,772099.023895368
16189,365104.67285159545
16190,324724.83042885934
16191,710696.5801026702
16192,736001.6187943679
16193,645771.9555740161
16194,345256.8269953198
16195,467767.67808522715
16196,158593.15896857638
16197,612194.7436922169
16198,242793.3818405495
16199,240346.47225506065
16200,213680.22849668292
16201,1148470.702135806
16202,573979.8252987252
16203,609905.231857149
16204,328756.3074483329
16205,254928.99471569282
16206,423190.8684793967
16207,380046.92549663
16208,669877.7131809576
16209,451061.3603650101
16210,327826.997736595
16211,269968.80726792087
16212,3841527.8463885444
16213,316838.51878496085
16214,479713.316482548
16215,385232.0875734934
16216,230086.14027253364
16217,498092.69260742306
16218,451617.4846517139
16219,625486.4952498509
16220,762605.5738403327
16221,264686.03554899787
16222,1075498.204780693
16223,282925.3474666089
16224,442950.0471276046
16225,565717.9123532788
16226,586013.5083630689
16227,476956.2705853315
16228,742076.8376661863
16229,550440.0820119026
16230,374317.9177932944
16231,294937.9742585546
16232,559677.4052361159
16233,260110.98125967404
16234,1634219.887031842
16235,406751.30374415504
16236,652503.3442383711
16237,612474.9873700122
16238,714452.4554942225
16239,819546.1606986857
16240,409305.9187799281
16241,717546.5907497584
16242,715275.4764082644
16243,283030.58858864184
16244,268007.7966834913
16245,629030.9265973072
16246,237901.6160999126
16247,198371.15917516506
16248,696028.1985867525
16249,291059.17302767263
16250,502341.06479293125
16251,330884.4317696347
16252,1036774.8850036798
16253,180827.05182284082
16254,325146.65363891603
16255,517726.9025041134
16256,1129546.4145641103
16257,471351.6801532802
16258,376486.82386043796
16259,421893.58101251896
16260,512065.88651973417
16261,320247.8625624638
16262,632568.4735513439
16263,330953.60703272495
16264,337872.65736230963
16265,348153.97960373067
16266,551841.2968743542
16267,727414.7327360096
16268,581071.1303643509
16269,473785.8602599203
16270,807317.5926968497
16271,474598.1895606381
16272,514649.5095304454
16273,591901.5739419701
16274,402995.5974696074
16275,193615.37637993615
16276,213274.91822422633
16277,385587.7813417171
16278,567716.8664116804
16279,801653.9365991877
16280,171042.08522299287
16281,927278.8533008605
16282,299632.1652202738
16283,442243.64815887104
16284,538107.8808602598
16285,1163875.3203552437
16286,509266.46414760366
16287,748148.5989771865
16288,1768184.803463981
16289,265992.05472863576
16290,1459422.957592904
16291,302838.57976677397
16292,471722.35095254006
16293,257891.76636222514
16294,2002422.054636923
16295,406882.0309739794
16296,364462.030971767
16297,242810.76374371254
16298,640153.6328175919
16299,651574.7225956304
16300,794209.0448843479
16301,1223007.778345045
16302,484908.9568435201
16303,497200.48389015044
16304,1083562.97244199
16305,833337.6100369218
16306,363786.8445988433
16307,1191619.38862115
16308,422893.5366598695
16309,307867.7848614867
